user_id,ga_session_id,country,device,type,item_id,date_event,id_event,name,variant,category,price_in_usd,id_user,ltv,date_user,year_month,date_only,day_of_week,hour
18681,1175,US,mobile,purchase,339,2020-12-03 05:58:40,339, Pocket Youth Tee Navy, MD,Apparel,20,18681,66,2020-12-03 05:26:26,2020-12,2020-12-03,Thursday,5
18693,2044,US,mobile,purchase,320,2020-12-03 06:23:44,320, Pen Red,Single Option Only,Stationery,1,18693,7,2020-12-03 03:00:32,2020-12,2020-12-03,Thursday,6
18693,2044,US,mobile,purchase,91,2020-12-03 06:23:44,91, Pen Citron,Single Option Only,Clearance,1,18693,7,2020-12-03 03:00:32,2020-12,2020-12-03,Thursday,6
18693,2044,US,mobile,purchase,321,2020-12-03 06:23:44,321, Pen Bright Blue,Single Option Only,Stationery,1,18693,7,2020-12-03 03:00:32,2020-12,2020-12-03,Thursday,6
18693,2044,US,mobile,purchase,93,2020-12-03 06:23:44,93, Pen Grass Green,Single Option Only,Stationery,2,18693,7,2020-12-03 03:00:32,2020-12,2020-12-03,Thursday,6
18693,2044,US,mobile,purchase,112,2020-12-03 06:23:44,112, Pen White,Single Option Only,Office,2,18693,7,2020-12-03 03:00:32,2020-12,2020-12-03,Thursday,6
25966,2507,US,mobile,purchase,165,2020-12-03 08:34:15,165, Thermal Tumbler Navy,Single Option Only,Drinkware,18,25966,138,2020-10-26 11:55:36,2020-12,2020-12-03,Thursday,8
25966,2507,US,mobile,purchase,52,2020-12-03 08:34:15,52, Cork Base Tumbler,Single Option Only,New,22,25966,138,2020-10-26 11:55:36,2020-12,2020-12-03,Thursday,8
25966,2507,US,mobile,purchase,63,2020-12-03 08:34:15,63, Austin Campus Mug,Single Option Only,Campus Collection,7,25966,138,2020-10-26 11:55:36,2020-12,2020-12-03,Thursday,8
25966,2507,US,mobile,purchase,444,2020-12-03 08:34:15,444, Crewneck Sweatshirt Navy, XL,Apparel,44,25966,138,2020-10-26 11:55:36,2020-12,2020-12-03,Thursday,8
7954,16599,LT,desktop,purchase,246,2020-12-03 09:42:25,246, Chrome Dinosaur Collectible,Single Option Only,Accessories,24,7954,30,2020-12-03 09:37:38,2020-12,2020-12-03,Thursday,9
25962,6380,US,desktop,purchase,34,2020-12-03 09:53:05,34, Unisex Joggers, MD,Shop by Brand,30,25962,44,2020-12-03 09:36:39,2020-12,2020-12-03,Thursday,9
25962,6380,US,desktop,purchase,652,2020-12-03 09:53:05,652, Tee Mint Green, XS,Apparel,14,25962,44,2020-12-03 09:36:39,2020-12,2020-12-03,Thursday,9
11580,6381,JP,desktop,purchase,218,2020-12-03 10:04:19,218, Pocket Onesie Navy, 18/24 MONTHS,Apparel,18,11580,149,2020-12-03 09:35:25,2020-12,2020-12-03,Thursday,10
11580,6381,JP,desktop,purchase,181,2020-12-03 10:04:19,181, Water Bottle,Single Option Only,Drinkware,12,11580,149,2020-12-03 09:35:25,2020-12,2020-12-03,Thursday,10
11580,6381,JP,desktop,purchase,122,2020-12-03 10:04:19,122, Campus Bike,Single Option Only,Accessories,40,11580,149,2020-12-03 09:35:25,2020-12,2020-12-03,Thursday,10
11580,6381,JP,desktop,purchase,105,2020-12-03 10:04:19,105, LoveHandle Black,Single Option Only,New,8,11580,149,2020-12-03 09:35:25,2020-12,2020-12-03,Thursday,10
11580,6381,JP,desktop,purchase,165,2020-12-03 10:04:19,165, Thermal Tumbler Navy,Single Option Only,Drinkware,18,11580,149,2020-12-03 09:35:25,2020-12,2020-12-03,Thursday,10
11580,6381,JP,desktop,purchase,111,2020-12-03 10:04:19,111, Canteen Bottle Black,Single Option Only,Drinkware,24,11580,149,2020-12-03 09:35:25,2020-12,2020-12-03,Thursday,10
29531,2629,US,desktop,purchase,394,2020-12-03 13:49:54,394, Beekeepers Tee Mint, XS,Apparel,14,29531,40,2020-12-02 16:37:08,2020-12,2020-12-03,Thursday,13
29531,2629,US,desktop,purchase,807,2020-12-03 13:49:54,807,Unisex  Jumbo Print Tee White, XL,Apparel,12,29531,40,2020-12-02 16:37:08,2020-12,2020-12-03,Thursday,13
29531,2629,US,desktop,purchase,368,2020-12-03 13:49:54,368,Stan and Friends Youth Tee Green, MD,Apparel,14,29531,40,2020-12-02 16:37:08,2020-12,2020-12-03,Thursday,13
22244,8960,TR,desktop,purchase,113,2020-12-03 13:56:17,113, Cork Card Holder,Single Option Only,Accessories,17,22244,27,2020-12-03 11:31:50,2020-12,2020-12-03,Thursday,13
22244,8960,TR,desktop,purchase,100,2020-12-03 13:56:17,100, Youth Badge Tee Olive, LG,Apparel,13,22244,27,2020-12-03 11:31:50,2020-12,2020-12-03,Thursday,13
11561,16601,FR,mobile,purchase,602,2020-12-03 16:31:06,602, Badge Heavyweight Pullover Black, 2XL,Apparel,46,11561,46,2020-12-03 16:26:01,2020-12,2020-12-03,Thursday,16
7451,1735,IN,desktop,purchase,343,2020-12-03 18:08:40,343, Sunnyvale Campus Zip Hoodie, SM,Campus Collection,32,7451,35,2020-12-03 17:21:51,2020-12,2020-12-03,Thursday,18
7451,1735,IN,desktop,purchase,91,2020-12-03 18:08:40,91, Pen Citron,Single Option Only,Clearance,1,7451,35,2020-12-03 17:21:51,2020-12,2020-12-03,Thursday,18
7451,1735,IN,desktop,purchase,75,2020-12-03 18:08:40,75, Pen Lilac,Single Option Only,Stationery,1,7451,35,2020-12-03 17:21:51,2020-12,2020-12-03,Thursday,18
18696,6379,,desktop,purchase,0,2020-12-03 19:57:00,0, Land & Sea Cotton Cap,Single Option Only,Apparel,14,18696,26,2020-11-17 15:57:26,2020-12,2020-12-03,Thursday,19
18696,6379,,desktop,purchase,125,2020-12-03 19:57:00,125, Utensil Set,Single Option Only,New,15,18696,26,2020-11-17 15:57:26,2020-12,2020-12-03,Thursday,19
702,15912,US,desktop,purchase,105,2020-12-03 20:38:13,105, LoveHandle Black,Single Option Only,New,8,702,10,2020-12-03 00:10:17,2020-12,2020-12-03,Thursday,20
7,880,US,desktop,purchase,170,2020-12-03 22:03:52,170, Woodtop Bottle Black,Single Option Only,New,24,7,55,2020-11-25 05:01:47,2020-12,2020-12-03,Thursday,22
7,880,US,desktop,purchase,69,2020-12-03 22:03:52,69, Laptop and Cell Phone Stickers,Single Option Only,Google,3,7,55,2020-11-25 05:01:47,2020-12,2020-12-03,Thursday,22
7,880,US,desktop,purchase,124,2020-12-03 22:03:52,124,Noogler  Figure,Single Option Only,Accessories,16,7,55,2020-11-25 05:01:47,2020-12,2020-12-03,Thursday,22
7,880,US,desktop,purchase,43,2020-12-03 22:03:52,43, Recycled Writing Set,Single Option Only,Clearance,3,7,55,2020-11-25 05:01:47,2020-12,2020-12-03,Thursday,22
7,880,US,desktop,purchase,82,2020-12-03 22:03:52,82, Campus Bike Grid Task Pad,Single Option Only,Office,10,7,55,2020-11-25 05:01:47,2020-12,2020-12-03,Thursday,22
2064,1805,US,desktop,purchase,378,2020-12-04 01:39:09,378, Hemp Tote,Single Option Only,Clearance,12,2064,73,2020-12-04 01:04:00,2020-12,2020-12-04,Friday,1
2064,1805,US,desktop,purchase,202,2020-12-04 01:39:09,202, SF Campus Tote,Single Option Only,Campus Collection,6,2064,73,2020-12-04 01:04:00,2020-12,2020-12-04,Friday,1
2064,1805,US,desktop,purchase,48,2020-12-04 01:39:09,48, Clear Pen 4-Pack,Single Option Only,Office,3,2064,73,2020-12-04 01:04:00,2020-12,2020-12-04,Friday,1
2064,1805,US,desktop,purchase,252,2020-12-04 01:39:09,252, Iconic Hat Black,Single Option Only,Clearance,9,2064,73,2020-12-04 01:04:00,2020-12,2020-12-04,Friday,1
2064,1805,US,desktop,purchase,43,2020-12-04 01:39:09,43, Recycled Writing Set,Single Option Only,Clearance,3,2064,73,2020-12-04 01:04:00,2020-12,2020-12-04,Friday,1
2064,1805,US,desktop,purchase,242,2020-12-04 01:39:09,242, Mouse Pad Navy,Single Option Only,Accessories,4,2064,73,2020-12-04 01:04:00,2020-12,2020-12-04,Friday,1
5752,744,US,desktop,purchase,362,2020-12-04 01:59:55,362, LA Campus Sticker,Single Option Only,Campus Collection,1,5752,82,2020-12-01 20:42:23,2020-12,2020-12-04,Friday,1
5752,744,US,desktop,purchase,453,2020-12-04 01:59:55,453, Youth FC Tee Charcoal, MD,Apparel,20,5752,82,2020-12-01 20:42:23,2020-12,2020-12-04,Friday,1
5752,744,US,desktop,purchase,593,2020-12-04 01:59:55,593, Icon Tee Charcoal, SM,Apparel,22,5752,82,2020-12-01 20:42:23,2020-12,2020-12-04,Friday,1
5752,744,US,desktop,purchase,77,2020-12-04 01:59:55,77, Twill Sandwich Cap Black,Single Option Only,Apparel,10,5752,82,2020-12-01 20:42:23,2020-12,2020-12-04,Friday,1
5752,744,US,desktop,purchase,316,2020-12-04 01:59:55,316, Flat Front Bag Grey,Single Option Only,Bags,30,5752,82,2020-12-01 20:42:23,2020-12,2020-12-04,Friday,1
5752,744,US,desktop,purchase,123,2020-12-04 01:59:55,123, Emoji Magnet Set,Single Option Only,Small Goods,10,5752,82,2020-12-01 20:42:23,2020-12,2020-12-04,Friday,1
23697,15382,CA,mobile,purchase,231,2020-12-04 03:34:09,231, Crewneck Sweatshirt Green, XL,Apparel,44,23697,55,2020-12-04 03:27:17,2020-12,2020-12-04,Friday,3
25509,3695,PE,mobile,purchase,21,2020-12-04 04:20:19,21, Campus Bike Tote Navy,Single Option Only,Bags,9,25509,48,2020-10-16 03:51:30,2020-12,2020-12-04,Friday,4
25509,3695,PE,mobile,purchase,92,2020-12-04 04:20:19,92, Large Standard Journal Grey,Single Option Only,Office,16,25509,48,2020-10-16 03:51:30,2020-12,2020-12-04,Friday,4
25509,3695,PE,mobile,purchase,25,2020-12-04 04:20:19,25, Crew Socks,Single Option Only,Apparel,13,25509,48,2020-10-16 03:51:30,2020-12,2020-12-04,Friday,4
25509,3695,PE,mobile,purchase,166,2020-12-04 04:20:19,166, Iconic Mug Gray,Single Option Only,New,17,25509,48,2020-10-16 03:51:30,2020-12,2020-12-04,Friday,4
4327,15897,US,desktop,purchase,11,2020-12-04 04:22:46,11, See-No Hear-No Set,Single Option Only,Electronics Accessories,10,4327,10,2020-10-07 06:32:25,2020-12,2020-12-04,Friday,4
9371,9195,US,desktop,purchase,264,2020-12-04 05:47:22,264, Toddler FC Zip Hoodie, SM,Apparel,35,9371,28,2020-11-18 08:42:42,2020-12,2020-12-04,Friday,5
47,2694,US,mobile,purchase,497,2020-12-04 06:02:02,497, Seaport Tote,Single Option Only,New,48,47,216,2020-10-24 15:42:24,2020-12,2020-12-04,Friday,6
47,2694,US,mobile,purchase,175,2020-12-04 06:02:02,175, Camp Mug Gray,Single Option Only,Shop by Brand,10,47,216,2020-10-24 15:42:24,2020-12,2020-12-04,Friday,6
47,2694,US,mobile,purchase,0,2020-12-04 06:02:02,0, Land & Sea Cotton Cap,Single Option Only,Apparel,14,47,216,2020-10-24 15:42:24,2020-12,2020-12-04,Friday,6
47,2694,US,mobile,purchase,497,2020-12-04 06:05:04,497, Seaport Tote,Single Option Only,New,48,47,216,2020-10-24 15:42:24,2020-12,2020-12-04,Friday,6
47,2694,US,mobile,purchase,0,2020-12-04 06:05:04,0, Land & Sea Cotton Cap,Single Option Only,Apparel,14,47,216,2020-10-24 15:42:24,2020-12,2020-12-04,Friday,6
47,2694,US,mobile,purchase,175,2020-12-04 06:05:04,175, Camp Mug Gray,Single Option Only,Shop by Brand,10,47,216,2020-10-24 15:42:24,2020-12,2020-12-04,Friday,6
47,2694,US,mobile,purchase,0,2020-12-04 06:07:52,0, Land & Sea Cotton Cap,Single Option Only,Apparel,14,47,216,2020-10-24 15:42:24,2020-12,2020-12-04,Friday,6
47,2694,US,mobile,purchase,175,2020-12-04 06:07:52,175, Camp Mug Gray,Single Option Only,Shop by Brand,10,47,216,2020-10-24 15:42:24,2020-12,2020-12-04,Friday,6
47,2694,US,mobile,purchase,497,2020-12-04 06:07:52,497, Seaport Tote,Single Option Only,New,48,47,216,2020-10-24 15:42:24,2020-12,2020-12-04,Friday,6
28919,9540,JP,mobile,purchase,305,2020-12-04 06:41:42,305, Zip Hoodie F/C, XL,Apparel,48,28919,120,2020-11-29 23:58:08,2020-12,2020-12-04,Friday,6
28919,9540,JP,mobile,purchase,305,2020-12-04 06:43:44,305, Zip Hoodie F/C, XL,Apparel,48,28919,120,2020-11-29 23:58:08,2020-12,2020-12-04,Friday,6
30963,6613,US,desktop,purchase,187,2020-12-04 07:20:48,187,  Tumbler (Blue Lid),Single Option Only,Lifestyle,22,30963,22,2020-07-20 14:22:17,2020-12,2020-12-04,Friday,7
20063,15896,US,desktop,purchase,124,2020-12-04 07:32:27,124,Noogler  Figure,Single Option Only,Accessories,16,20063,38,2020-12-04 07:15:42,2020-12,2020-12-04,Friday,7
23687,14938,LK,mobile,purchase,261,2020-12-04 08:05:46,261, Crewneck Sweatshirt Green, XS,Apparel,44,23687,72,2020-12-04 07:37:52,2020-12,2020-12-04,Friday,8
23687,14938,LK,mobile,purchase,1,2020-12-04 08:05:46,1, KeepCup,Single Option Only,New,28,23687,72,2020-12-04 07:37:52,2020-12,2020-12-04,Friday,8
11236,8955,US,desktop,purchase,278,2020-12-04 08:14:19,278, Cup Cap Tumbler Grey,Single Option Only,New,24,11236,168,2020-09-15 00:45:57,2020-12,2020-12-04,Friday,8
12916,1803,US,mobile,purchase,19,2020-12-04 08:14:35,19, Speckled Beanie Navy,Single Option Only,New,16,12916,23,2020-12-04 04:53:35,2020-12,2020-12-04,Friday,8
12916,1803,US,mobile,purchase,204,2020-12-04 08:14:35,204, Sunnyvale Campus Mug,Single Option Only,Campus Collection,7,12916,23,2020-12-04 04:53:35,2020-12,2020-12-04,Friday,8
11236,8955,US,desktop,purchase,278,2020-12-04 08:19:42,278, Cup Cap Tumbler Grey,Single Option Only,New,24,11236,168,2020-09-15 00:45:57,2020-12,2020-12-04,Friday,8
10942,9719,CA,desktop,purchase,149,2020-12-04 09:14:52,149, F/C Longsleeve Charcoal, SM,Apparel,30,10942,140,2020-11-20 05:02:14,2020-12,2020-12-04,Friday,9
23691,8954,CA,desktop,purchase,170,2020-12-04 09:52:18,170, Woodtop Bottle Black,Single Option Only,New,24,23691,35,2020-12-04 09:47:16,2020-12,2020-12-04,Friday,9
23691,8954,CA,desktop,purchase,135,2020-12-04 10:10:03,135, NYC Campus Bottle,Single Option Only,Campus Collection,11,23691,35,2020-12-04 09:47:16,2020-12,2020-12-04,Friday,10
19524,3034,US,desktop,purchase,479,2020-12-04 12:07:52,479,Unisex  Pocket Tee Grey, SM,Apparel,16,19524,43,2020-07-11 16:25:21,2020-12,2020-12-04,Friday,12
19524,3034,US,desktop,purchase,687,2020-12-04 12:07:52,687, Pocket Tee Navy, SM,Apparel,23,19524,43,2020-07-11 16:25:21,2020-12,2020-12-04,Friday,12
19524,3034,US,desktop,purchase,598,2020-12-04 12:07:52,598, SF Campus Lapel Pin,Single Option Only,Campus Collection,3,19524,43,2020-07-11 16:25:21,2020-12,2020-12-04,Friday,12
20079,15571,IN,mobile,purchase,142,2020-12-04 12:10:59,142, Badge Heavyweight Pullover Black, XL,Apparel,46,20079,74,2020-12-04 10:00:58,2020-12,2020-12-04,Friday,12
20079,15571,IN,mobile,purchase,161,2020-12-04 12:10:59,161, Toddler FC Zip Hoodie, MD,Apparel,28,20079,74,2020-12-04 10:00:58,2020-12,2020-12-04,Friday,12
30970,4838,IL,desktop,purchase,605,2020-12-04 12:27:42,605, Youth FC Tee Charcoal, XL,Apparel,20,30970,44,2020-11-17 10:20:22,2020-12,2020-12-04,Friday,12
30970,4838,IL,desktop,purchase,131,2020-12-04 12:27:42,131, Navy Speckled Tee, MD,Apparel,24,30970,44,2020-11-17 10:20:22,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,388,2020-12-04 12:29:41,388, Lapel Pin,Single Option Only,New,8,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,376,2020-12-04 12:29:41,376,Keyboard DOT Sticker,Single Option Only,Office,2,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,9,2020-12-04 12:29:41,9,Mommy Works at  Book,Single Option Only,Small Goods,16,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,381,2020-12-04 12:29:41,381, Felt Luggage Tag,Single Option Only,Clearance,6,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,301,2020-12-04 12:29:41,301, Sherpa Vest Black, 2XL,Apparel,63,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,218,2020-12-04 12:29:41,218, Pocket Onesie Navy, 18/24 MONTHS,Apparel,18,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,262,2020-12-04 12:29:41,262, Small Cable Organizer Blue,Single Option Only,Accessories,2,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,493,2020-12-04 12:29:41,493, Maps Pin,Single Option Only,New,7,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,319,2020-12-04 12:29:41,319, Iconic Play Pin,Single Option Only,New,6,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,123,2020-12-04 12:29:41,123, Emoji Magnet Set,Single Option Only,Small Goods,10,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,318,2020-12-04 12:29:41,318, Tech Taco,Single Option Only,New,3,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,264,2020-12-04 12:29:41,264, Toddler FC Zip Hoodie, SM,Apparel,35,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,288,2020-12-04 12:29:41,288, Iconic 4&quot; Decal,Single Option Only,New,1,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,26,2020-12-04 12:29:41,26, Clear Framed Blue Shades,Single Option Only,Accessories,3,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
16513,277,US,desktop,purchase,117,2020-12-04 12:29:41,117, Mural Sticky Note Pad,Single Option Only,Office,11,16513,237,2020-12-04 11:18:21,2020-12,2020-12-04,Friday,12
27355,3694,IN,mobile,purchase,153,2020-12-04 13:08:52,153, Leather Strap Hat Black,Single Option Only,Apparel,12,27355,15,2020-12-04 13:02:52,2020-12,2020-12-04,Friday,13
27355,3694,IN,mobile,purchase,138,2020-12-04 13:08:52,138, Jotter Task Pad,Single Option Only,Shop by Brand,2,27355,15,2020-12-04 13:02:52,2020-12,2020-12-04,Friday,13
907,6612,IN,desktop,purchase,353,2020-12-04 13:46:46,353, SF Campus Ladies Tee, LG,Clearance,14,907,14,2020-12-04 13:38:15,2020-12,2020-12-04,Friday,13
8832,15570,US,desktop,purchase,194,2020-12-04 16:09:36,194, LA Campus Mug,Single Option Only,Campus Collection,7,8832,21,2020-12-04 15:56:07,2020-12,2020-12-04,Friday,16
8832,15570,US,desktop,purchase,683,2020-12-04 16:09:36,683, LA Campus Unisex Tee, MD,Clearance,14,8832,21,2020-12-04 15:56:07,2020-12,2020-12-04,Friday,16
29389,6373,ES,mobile,purchase,689,2020-12-04 17:34:45,689, Bottle Cleaner,Single Option Only,Drinkware,8,29389,125,2020-09-13 07:58:44,2020-12,2020-12-04,Friday,17
29389,6373,ES,mobile,purchase,95,2020-12-04 17:34:45,95, Glass Bottle,Single Option Only,Lifestyle,18,29389,125,2020-09-13 07:58:44,2020-12,2020-12-04,Friday,17
23693,3805,US,mobile,purchase,462,2020-12-04 18:28:04,462, Crewneck Sweatshirt Navy, LG,Apparel,44,23693,55,2020-12-04 18:17:06,2020-12,2020-12-04,Friday,18
7795,2087,SV,desktop,purchase,336,2020-12-04 18:41:56,336, Pocket Tee Navy, LG,Apparel,23,7795,165,2020-12-04 17:21:45,2020-12,2020-12-04,Friday,18
7795,2087,SV,desktop,purchase,13,2020-12-04 18:41:56,13, Unisex Joggers, SM,Shop by Brand,37,7795,165,2020-12-04 17:21:45,2020-12,2020-12-04,Friday,18
12925,4728,IN,mobile,purchase,185,2020-12-04 18:42:38,185, Perk Thermal Tumbler,Single Option Only,Lifestyle,16,12925,69,2020-12-04 18:19:11,2020-12,2020-12-04,Friday,18
12925,4728,IN,mobile,purchase,1,2020-12-04 18:42:38,1, KeepCup,Single Option Only,New,28,12925,69,2020-12-04 18:19:11,2020-12,2020-12-04,Friday,18
12925,4728,IN,mobile,purchase,384,2020-12-04 18:42:38,384, Tee Green, XS,Clearance,9,12925,69,2020-12-04 18:19:11,2020-12,2020-12-04,Friday,18
4312,2071,US,mobile,purchase,223,2020-12-04 20:26:36,223, Red Speckled Tee, XL,Apparel,24,4312,63,2020-07-06 13:39:43,2020-12,2020-12-04,Friday,20
4312,2071,US,mobile,purchase,129,2020-12-04 20:26:36,129,Womens  Striped LS, SM,Apparel,16,4312,63,2020-07-06 13:39:43,2020-12,2020-12-04,Friday,20
4312,2071,US,mobile,purchase,505,2020-12-04 20:26:36,505, Pocket Tee Navy, XL,Apparel,23,4312,63,2020-07-06 13:39:43,2020-12,2020-12-04,Friday,20
741,6115,,mobile,purchase,74,2020-12-04 21:36:05,74, Leather Strap Hat Blue,Single Option Only,Apparel,14,741,257,2020-11-09 06:08:34,2020-12,2020-12-04,Friday,21
741,6115,,mobile,purchase,430,2020-12-04 21:36:05,430, Chicago Campus Tote,Single Option Only,Campus Collection,6,741,257,2020-11-09 06:08:34,2020-12,2020-12-04,Friday,21
741,6115,,mobile,purchase,295,2020-12-04 21:36:05,295, Chicago Campus Mug,Single Option Only,Campus Collection,7,741,257,2020-11-09 06:08:34,2020-12,2020-12-04,Friday,21
27350,2127,GR,mobile,purchase,255,2020-12-04 22:51:30,255, NYC Campus Zip Hoodie, LG,Campus Collection,32,27350,32,2020-12-04 22:41:46,2020-12,2020-12-04,Friday,22
18103,1843,IN,desktop,purchase,88,2020-12-05 00:15:55,88, Icon Tee Charcoal, MD,Apparel,22,18103,18,2020-11-30 16:38:12,2020-12,2020-12-05,Saturday,0
22455,2122,SE,mobile,purchase,39,2020-12-05 00:38:58,39, Sustainable Pencil Pouch,Single Option Only,Clearance,8,22455,44,2020-12-05 00:22:15,2020-12,2020-12-05,Saturday,0
22455,2122,SE,mobile,purchase,113,2020-12-05 00:38:58,113, Cork Card Holder,Single Option Only,Accessories,17,22455,44,2020-12-05 00:22:15,2020-12,2020-12-05,Saturday,0
22455,2122,SE,mobile,purchase,281,2020-12-05 00:38:58,281, Emoji Sticker Pack,Single Option Only,Accessories,4,22455,44,2020-12-05 00:22:15,2020-12,2020-12-05,Saturday,0
22455,2122,SE,mobile,purchase,295,2020-12-05 00:38:58,295, Chicago Campus Mug,Single Option Only,Campus Collection,7,22455,44,2020-12-05 00:22:15,2020-12,2020-12-05,Saturday,0
18902,6505,CN,desktop,purchase,358,2020-12-05 01:08:41,358, Crew Striped Athletic Sock,Single Option Only,Apparel,14,18902,177,2020-12-04 06:33:24,2020-12,2020-12-05,Saturday,1
18902,6505,CN,desktop,purchase,175,2020-12-05 01:08:41,175, Camp Mug Gray,Single Option Only,Shop by Brand,10,18902,177,2020-12-04 06:33:24,2020-12,2020-12-05,Saturday,1
18902,6505,CN,desktop,purchase,25,2020-12-05 01:08:41,25, Crew Socks,Single Option Only,Apparel,13,18902,177,2020-12-04 06:33:24,2020-12,2020-12-05,Saturday,1
18902,6505,CN,desktop,purchase,198,2020-12-05 01:08:41,198, F/C Longsleeve Ash, LG,Apparel,24,18902,177,2020-12-04 06:33:24,2020-12,2020-12-05,Saturday,1
18902,6505,CN,desktop,purchase,82,2020-12-05 01:08:41,82, Campus Bike Grid Task Pad,Single Option Only,Office,10,18902,177,2020-12-04 06:33:24,2020-12,2020-12-05,Saturday,1
18902,6505,CN,desktop,purchase,198,2020-12-05 01:09:26,198, F/C Longsleeve Ash, LG,Apparel,24,18902,177,2020-12-04 06:33:24,2020-12,2020-12-05,Saturday,1
18902,6505,CN,desktop,purchase,25,2020-12-05 01:09:26,25, Crew Socks,Single Option Only,Apparel,13,18902,177,2020-12-04 06:33:24,2020-12,2020-12-05,Saturday,1
18902,6505,CN,desktop,purchase,175,2020-12-05 01:09:26,175, Camp Mug Gray,Single Option Only,Shop by Brand,10,18902,177,2020-12-04 06:33:24,2020-12,2020-12-05,Saturday,1
18902,6505,CN,desktop,purchase,358,2020-12-05 01:09:26,358, Crew Striped Athletic Sock,Single Option Only,Apparel,14,18902,177,2020-12-04 06:33:24,2020-12,2020-12-05,Saturday,1
18902,6505,CN,desktop,purchase,82,2020-12-05 01:09:26,82, Campus Bike Grid Task Pad,Single Option Only,Office,10,18902,177,2020-12-04 06:33:24,2020-12,2020-12-05,Saturday,1
18902,6505,CN,desktop,purchase,198,2020-12-05 01:35:12,198, F/C Longsleeve Ash, LG,Apparel,24,18902,177,2020-12-04 06:33:24,2020-12,2020-12-05,Saturday,1
18902,6505,CN,desktop,purchase,175,2020-12-05 01:35:12,175, Camp Mug Gray,Single Option Only,Shop by Brand,10,18902,177,2020-12-04 06:33:24,2020-12,2020-12-05,Saturday,1
21798,3803,US,desktop,purchase,724,2020-12-05 02:18:38,724, PNW Campus Bottle,Single Option Only,Campus Collection,11,21798,16,2020-09-26 21:19:52,2020-12,2020-12-05,Saturday,2
21798,3803,US,desktop,purchase,174,2020-12-05 02:18:38,174, Buoy Bottle,Single Option Only,Drinkware,4,21798,16,2020-09-26 21:19:52,2020-12,2020-12-05,Saturday,2
15321,6163,FR,desktop,purchase,498,2020-12-05 04:56:07,498, Standards Zip Hoodie Black, XL,Apparel,60,15321,92,2020-12-05 04:45:01,2020-12,2020-12-05,Saturday,4
15321,6163,FR,desktop,purchase,173,2020-12-05 04:56:07,173, Crew Socks,Single Option Only,Apparel,13,15321,92,2020-12-05 04:45:01,2020-12,2020-12-05,Saturday,4
11236,9024,US,desktop,purchase,170,2020-12-05 05:39:29,170, Woodtop Bottle Black,Single Option Only,New,24,11236,168,2020-09-15 00:45:57,2020-12,2020-12-05,Saturday,5
11236,9024,US,desktop,purchase,170,2020-12-05 05:43:04,170, Woodtop Bottle Black,Single Option Only,New,24,11236,168,2020-09-15 00:45:57,2020-12,2020-12-05,Saturday,5
11236,9024,US,desktop,purchase,170,2020-12-05 05:46:23,170, Woodtop Bottle Black,Single Option Only,New,24,11236,168,2020-09-15 00:45:57,2020-12,2020-12-05,Saturday,5
11236,9024,US,desktop,purchase,170,2020-12-05 05:50:51,170, Woodtop Bottle Black,Single Option Only,New,24,11236,168,2020-09-15 00:45:57,2020-12,2020-12-05,Saturday,5
11236,9024,US,desktop,purchase,170,2020-12-05 05:58:49,170, Woodtop Bottle Black,Single Option Only,New,24,11236,168,2020-09-15 00:45:57,2020-12,2020-12-05,Saturday,5
4539,2690,KR,mobile,purchase,52,2020-12-05 07:17:02,52, Cork Base Tumbler,Single Option Only,New,22,4539,62,2020-11-05 02:16:40,2020-12,2020-12-05,Saturday,7
4539,2690,KR,mobile,purchase,288,2020-12-05 07:17:02,288, Iconic 4&quot; Decal,Single Option Only,New,1,4539,62,2020-11-05 02:16:40,2020-12,2020-12-05,Saturday,7
4539,2690,KR,mobile,purchase,188,2020-12-05 07:17:02,188, Beekeepers Tee Mint, MD,Apparel,14,4539,62,2020-11-05 02:16:40,2020-12,2020-12-05,Saturday,7
