id,ltv,date
114679,0,2020-11-19 21:23:10
114680,0,2020-11-19 01:07:37
114684,0,2020-11-19 14:43:41
114685,0,2020-11-19 03:33:23
114689,0,2020-11-19 20:57:40
114692,0,2020-11-19 09:19:08
114693,0,2020-11-19 21:22:22
114694,0,2020-11-19 23:56:09
114695,0,2020-11-19 21:30:23
114698,0,2020-11-19 10:50:34
114699,0,2020-11-19 13:03:37
114704,0,2020-11-19 00:05:51
114712,0,2020-11-19 14:00:35
114713,0,2020-11-19 15:59:13
114714,0,2020-11-19 08:41:49
114715,0,2020-11-19 22:40:29
114716,0,2020-11-19 17:52:13
114717,0,2020-11-19 06:43:08
114718,0,2020-11-19 19:10:29
114723,0,2020-11-19 22:48:44
114726,0,2020-11-19 20:53:42
114727,0,2020-11-19 02:10:03
114737,0,2020-12-29 21:00:20
114741,0,2020-12-29 03:51:51
114742,0,2020-12-29 15:02:30
114745,0,2020-12-29 22:57:21
114746,0,2020-12-29 03:08:54
114750,0,2020-12-29 14:06:48
114752,0,2020-12-29 22:08:04
114753,0,2020-12-29 12:08:39
114755,0,2020-12-29 17:38:00
114761,0,2020-12-29 08:18:01
114764,0,2020-12-29 09:27:58
114768,0,2020-12-29 15:41:10
114771,0,2020-12-29 10:02:53
114773,0,2020-12-29 15:58:00
114774,0,2020-12-29 12:32:28
114782,0,2020-12-29 06:49:00
114786,0,2020-12-29 14:37:43
114787,0,2020-12-29 10:22:34
114789,0,2020-12-29 23:30:23
114794,0,2020-12-29 06:05:12
114796,0,2020-12-29 16:56:05
114801,0,2020-12-29 22:55:03
114802,0,2020-12-29 00:23:27
114810,0,2020-12-29 12:59:44
114813,0,2020-12-29 01:16:01
114814,0,2020-12-29 15:12:45
114817,0,2020-12-30 16:04:22
114818,0,2020-12-30 08:46:06
114819,0,2020-12-30 03:08:10
114825,0,2020-12-30 11:50:29
114828,0,2020-12-30 04:15:12
114843,0,2020-12-30 11:35:43
114845,0,2020-12-30 03:22:04
114865,0,2020-12-30 00:55:17
114867,0,2020-12-30 21:40:18
114869,0,2020-12-30 11:43:34
114872,0,2020-12-30 15:15:47
114874,0,2020-12-30 13:13:17
114879,0,2020-12-30 10:42:26
114881,0,2020-12-30 00:43:32
114885,0,2020-12-30 01:04:11
114886,0,2020-12-30 22:44:17
114891,0,2020-12-30 23:25:34
114894,0,2020-11-21 00:18:33
114895,0,2020-11-21 09:23:38
114900,0,2020-11-21 05:10:57
114907,0,2020-08-16 01:36:24
114908,0,2020-11-21 02:17:08
114914,0,2020-11-21 23:12:42
114915,0,2020-11-21 02:24:15
114919,0,2020-11-21 13:51:02
114929,0,2020-11-21 05:55:15
114932,0,2020-11-21 19:22:58
114933,0,2020-12-15 09:13:32
114935,0,2020-12-15 07:36:21
114936,0,2020-12-15 10:09:53
114938,0,2020-12-15 22:32:54
114939,0,2020-12-15 22:07:02
114940,0,2020-12-15 23:25:38
114950,0,2020-12-15 05:34:32
114952,0,2020-12-15 21:27:36
114954,0,2020-12-15 13:45:38
114962,0,2020-12-15 19:50:36
114964,0,2020-12-15 10:49:46
114966,0,2020-12-15 16:39:29
114967,0,2020-12-15 20:18:03
114971,0,2020-12-15 11:06:16
114974,0,2020-12-15 10:43:17
114980,0,2020-12-15 15:18:22
114981,0,2020-12-15 19:09:28
114984,0,2020-12-15 17:26:13
114987,0,2020-12-15 19:37:39
114991,0,2020-12-15 16:19:43
114998,0,2020-12-15 21:39:14
115003,0,2020-12-15 09:56:11
115005,0,2020-12-15 15:15:21
115007,0,2021-01-16 13:22:56
115013,0,2021-01-16 16:08:28
115018,0,2021-01-16 10:13:21
115019,0,2021-01-16 14:01:06
115024,0,2021-01-16 19:30:51
115031,0,2021-01-16 00:43:31
115032,0,2021-01-16 00:57:31
115034,0,2021-01-16 14:25:22
115048,0,2021-01-16 18:43:51
115050,0,2021-01-16 05:43:58
115054,0,2021-01-16 22:03:13
115057,0,2021-01-16 07:25:05
115058,0,2021-01-16 02:02:06
115062,0,2021-01-16 02:16:21
115063,0,2021-01-16 07:09:30
115066,0,2021-01-16 17:57:05
115072,0,2021-01-16 09:48:16
115073,0,2021-01-16 09:17:04
115074,0,2021-01-16 01:57:22
115083,0,2021-01-16 16:07:19
115084,0,2021-01-16 11:05:42
115085,0,2020-12-27 07:05:57
115087,0,2020-12-27 11:43:53
115088,0,2020-12-27 02:37:10
115091,0,2020-12-27 01:12:10
115093,0,2020-12-27 22:52:26
115098,0,2020-12-27 12:34:29
115099,0,2020-12-27 01:20:47
115100,0,2020-12-27 11:38:05
115108,0,2020-12-27 15:16:07
115109,0,2020-12-27 00:08:40
115111,0,2020-12-27 05:28:53
115117,0,2020-12-27 02:36:45
115118,0,2020-12-27 03:32:01
115120,0,2020-12-27 12:47:52
115121,0,2020-12-27 23:55:13
115123,0,2020-12-27 06:07:28
115125,0,2020-12-27 16:03:38
115133,0,2020-12-26 16:53:58
115137,0,2020-12-26 23:57:24
115138,0,2020-12-26 19:59:31
115147,0,2020-12-26 01:50:15
115154,0,2020-12-26 22:05:22
115166,0,2020-12-26 20:45:59
115167,0,2020-12-26 09:06:46
115171,0,2020-12-06 02:23:44
115181,0,2020-12-06 22:04:14
115185,0,2020-12-06 12:36:14
115188,0,2020-12-06 23:07:32
115191,0,2020-12-06 17:38:26
115200,0,2020-12-06 05:05:37
115203,0,2020-12-06 17:52:23
115204,0,2020-12-06 07:59:28
115209,0,2020-12-06 07:15:39
115210,0,2020-12-06 13:16:51
115211,0,2020-12-06 07:43:48
115212,0,2020-12-06 21:44:09
115214,0,2020-11-08 12:07:38
115217,0,2020-11-08 10:10:31
115219,0,2020-11-08 19:32:14
115222,0,2020-11-08 11:06:31
115225,0,2020-11-08 13:03:21
115227,0,2020-11-08 18:09:59
115229,0,2020-11-08 19:10:33
115231,0,2020-11-08 07:24:46
115232,0,2020-11-08 02:16:39
115233,0,2020-11-08 17:19:59
115234,0,2020-11-08 20:13:39
115239,0,2020-11-08 16:11:40
115250,0,2021-01-31 18:44:19
115255,0,2021-01-31 02:06:39
115257,0,2021-01-31 12:44:27
115258,0,2021-01-31 12:16:58
115260,0,2021-01-31 05:17:18
115269,0,2020-09-21 13:19:51
115273,0,2021-01-31 04:03:03
115274,0,2021-01-31 04:50:17
115276,0,2021-01-31 14:32:12
115284,0,2021-01-31 00:26:02
115288,0,2021-01-31 04:57:30
115295,0,2021-01-31 14:13:02
115300,0,2021-01-31 12:09:17
115301,0,2021-01-31 00:25:15
115308,0,2021-01-31 03:29:54
115309,0,2021-01-31 06:37:04
115312,0,2021-01-31 03:49:32
115318,0,2021-01-31 10:07:27
115319,0,2021-01-31 00:37:46
115323,0,2021-01-11 04:32:29
115324,0,2021-01-11 22:36:09
115327,0,2021-01-11 06:42:50
115332,0,2021-01-11 21:10:33
115333,0,2021-01-11 13:44:35
115335,0,2021-01-11 13:36:51
115341,0,2021-01-11 13:35:04
115345,0,2021-01-11 16:51:44
115346,0,2021-01-11 22:37:45
115350,0,2021-01-11 03:37:43
115351,0,2021-01-11 04:36:17
115352,0,2021-01-11 07:25:53
115353,0,2021-01-11 01:17:57
115355,0,2021-01-11 11:37:33
115358,0,2021-01-11 16:11:08
115362,0,2021-01-11 01:52:24
115368,0,2021-01-11 03:12:14
115372,0,2021-01-11 23:30:50
115376,0,2021-01-11 04:33:35
115377,0,2021-01-11 08:43:09
115378,0,2021-01-11 07:09:37
115380,0,2021-01-11 13:42:29
115386,0,2021-01-11 22:25:52
115389,0,2021-01-11 15:19:43
115392,0,2021-01-11 07:39:19
115396,0,2021-01-11 11:00:50
115399,0,2021-01-11 08:17:13
115404,0,2021-01-11 19:02:27
115406,0,2021-01-11 08:42:05
115415,0,2021-01-11 07:14:39
115418,0,2021-01-11 09:28:07
115421,0,2021-01-10 03:45:47
115422,0,2021-01-10 08:30:09
115428,0,2021-01-10 04:56:13
115429,0,2021-01-10 10:24:11
115431,0,2021-01-10 04:06:22
115438,0,2021-01-10 04:21:07
115440,0,2021-01-10 18:44:27
115441,0,2021-01-10 18:52:09
115446,0,2021-01-10 23:00:14
115450,0,2021-01-10 05:08:42
115451,0,2021-01-10 17:32:08
115455,0,2021-01-10 19:34:17
115459,0,2021-01-10 13:32:25
115465,0,2021-01-10 11:38:15
115467,0,2021-01-10 08:29:06
115468,0,2021-01-10 11:54:40
115472,0,2021-01-10 21:11:55
115473,0,2021-01-10 02:13:53
115474,0,2021-01-10 05:55:29
115476,0,2021-01-10 01:55:14
115477,0,2021-01-10 04:53:52
115482,0,2021-01-10 07:42:29
115483,0,2021-01-10 01:45:05
115486,0,2021-01-10 18:26:49
115487,0,2021-01-10 07:29:28
115488,0,2021-01-10 11:23:25
115489,0,2021-01-10 11:29:49
115492,0,2021-01-10 10:43:40
115493,0,2021-01-10 04:55:49
115494,0,2021-01-10 10:07:44
115499,0,2020-11-09 14:12:15
115500,0,2020-11-09 00:11:57
115502,0,2020-11-09 19:02:57
115503,0,2020-11-09 21:03:26
115504,0,2020-11-09 07:17:19
115505,0,2020-11-09 01:38:54
115512,0,2020-11-09 12:50:11
115516,0,2020-11-09 23:32:37
115526,0,2020-11-09 12:55:09
115535,0,2020-11-09 02:17:37
115536,0,2020-11-09 17:03:40
115541,0,2020-11-09 14:30:33
115542,0,2020-11-09 12:39:54
115544,0,2020-11-09 01:20:31
115557,0,2020-11-09 14:19:56
115559,0,2020-11-09 04:38:23
115560,0,2020-11-09 07:35:53
115561,0,2020-11-09 01:36:01
115564,0,2020-12-20 21:58:14
115569,0,2020-12-20 07:05:21
115571,0,2020-12-20 04:33:06
115572,0,2020-12-20 04:39:02
115578,0,2020-12-20 15:02:39
115579,0,2020-12-20 00:27:49
115582,0,2020-12-20 14:33:47
115590,0,2020-12-20 03:52:32
115594,0,2020-12-20 06:33:15
115599,0,2020-12-20 18:26:58
115604,0,2020-12-20 12:32:17
115605,0,2020-12-20 03:40:49
115606,0,2020-12-20 06:35:08
115610,0,2020-12-20 23:31:55
115614,0,2020-12-20 04:41:31
115615,0,2020-12-20 06:20:45
115617,0,2020-12-20 21:56:36
115618,0,2020-12-20 13:02:46
115619,0,2021-01-25 22:01:18
115620,0,2021-01-25 02:15:00
115625,0,2021-01-25 22:44:57
115627,0,2021-01-25 16:36:23
115634,0,2021-01-25 10:48:32
115635,0,2021-01-25 20:20:14
115644,0,2021-01-25 13:31:31
115646,0,2021-01-25 05:19:30
115647,0,2021-01-25 23:10:44
115648,0,2021-01-25 13:21:20
115649,0,2021-01-25 17:51:50
115652,0,2021-01-25 05:20:46
115656,0,2021-01-25 16:00:11
115660,0,2021-01-25 08:13:10
115664,0,2021-01-25 19:32:57
115665,0,2021-01-25 16:00:39
115666,0,2021-01-25 15:37:57
115668,0,2021-01-25 23:18:42
115669,0,2021-01-25 19:59:08
115670,0,2021-01-25 18:54:12
115671,0,2021-01-25 05:11:23
115672,0,2021-01-25 03:06:32
115674,0,2021-01-25 14:30:09
115676,0,2021-01-25 21:47:25
115681,0,2021-01-25 23:00:40
115686,0,2021-01-25 06:32:26
115687,0,2021-01-25 00:42:35
115688,0,2021-01-25 19:36:01
115694,0,2021-01-25 10:22:36
115699,0,2021-01-25 12:11:03
115702,0,2021-01-25 11:21:55
115704,0,2021-01-21 03:52:58
115708,0,2021-01-21 05:20:10
115710,0,2021-01-21 04:50:05
115714,0,2021-01-21 20:14:19
115717,0,2021-01-21 01:05:13
115721,0,2021-01-21 10:51:04
115724,0,2021-01-21 06:27:03
115726,0,2021-01-21 14:45:20
115729,0,2021-01-21 01:22:18
115735,0,2021-01-21 23:43:35
115736,0,2021-01-21 05:09:58
115737,0,2021-01-21 16:14:43
115744,0,2021-01-21 11:53:05
115745,0,2021-01-21 10:52:05
115748,0,2021-01-21 13:12:42
115750,0,2021-01-21 06:55:53
115754,0,2021-01-21 16:19:03
115756,0,2021-01-21 19:47:52
115757,0,2021-01-21 11:26:37
115762,0,2021-01-21 03:23:25
115765,0,2021-01-21 16:32:55
115769,0,2021-01-21 05:48:54
115771,0,2021-01-21 02:34:16
115774,0,2021-01-21 10:47:09
115778,0,2021-01-21 11:55:59
115779,0,2021-01-21 07:40:05
115780,0,2021-01-21 19:54:26
115781,0,2021-01-21 10:04:25
115787,0,2021-01-21 01:31:43
115789,0,2021-01-21 03:02:25
115793,0,2021-01-21 01:39:38
115795,0,2021-01-21 05:04:17
115803,0,2020-11-14 07:24:18
115810,0,2020-11-14 09:16:59
115812,0,2020-11-14 21:43:54
115816,0,2020-11-14 07:13:04
115817,0,2020-11-14 17:53:43
115819,0,2020-11-14 06:50:03
115820,0,2020-11-14 22:31:54
115822,0,2020-11-14 14:45:08
115824,0,2020-11-14 08:27:59
115831,0,2020-11-14 09:34:20
115838,0,2020-11-14 15:48:27
115839,0,2020-11-14 06:27:17
115842,0,2020-12-19 01:50:50
115843,0,2020-12-19 16:10:52
115847,0,2020-12-19 12:39:05
115849,0,2020-12-19 10:19:33
115850,0,2020-12-19 16:17:53
115853,0,2020-12-19 06:51:20
115854,0,2020-12-19 16:10:14
115863,0,2020-12-19 04:13:55
115869,0,2020-12-19 04:38:48
115874,0,2020-12-19 23:08:25
115875,0,2020-12-19 09:16:23
115877,0,2020-12-19 22:15:07
115878,0,2020-12-19 08:52:38
115887,0,2020-12-19 11:28:11
115890,0,2020-12-19 01:31:53
115891,0,2020-12-04 07:27:15
115892,0,2020-12-04 11:10:06
115898,0,2020-12-04 09:57:50
115899,0,2020-12-04 14:31:51
115905,0,2020-12-04 09:35:03
115906,0,2020-12-04 17:56:24
115913,0,2020-12-04 06:30:52
115919,0,2020-12-04 09:21:15
115922,0,2020-12-04 10:58:40
115923,0,2020-12-04 15:24:28
115925,0,2020-12-04 05:20:04
115926,0,2020-12-04 10:26:55
115930,0,2020-12-04 13:03:01
115931,0,2020-12-04 12:00:14
115941,0,2020-12-04 19:19:06
115942,0,2020-12-04 14:13:08
115947,0,2020-12-04 01:49:10
115948,0,2020-12-04 19:39:39
115949,0,2020-12-25 21:51:52
115951,0,2020-12-25 12:28:16
115959,0,2020-12-25 01:45:48
115962,0,2020-12-25 23:09:43
115966,0,2020-12-25 09:34:19
115967,0,2020-12-25 17:59:36
115968,0,2020-12-25 00:27:50
115969,0,2020-12-25 02:32:59
115970,0,2020-12-25 23:17:43
115974,0,2020-12-25 14:10:26
115977,0,2020-12-25 08:28:22
115983,0,2020-12-25 03:23:19
115985,0,2020-12-25 18:03:04
115988,0,2020-12-25 15:56:51
115990,0,2020-11-01 09:45:23
115994,0,2020-11-01 14:58:47
115998,0,2020-11-01 20:45:09
116003,0,2020-11-01 01:12:04
116021,0,2020-11-01 13:21:57
116027,0,2020-11-01 01:58:14
116028,0,2020-11-01 09:13:41
116031,0,2020-12-21 18:10:26
116032,0,2020-12-21 21:52:51
116033,0,2020-12-21 21:10:25
116039,0,2020-12-21 11:32:31
116040,0,2020-12-21 19:36:41
116041,0,2020-12-21 03:01:27
116045,0,2020-12-21 07:33:53
116047,0,2020-12-21 17:56:52
116051,0,2020-12-21 12:32:57
116052,0,2020-12-21 04:27:52
116053,0,2020-12-21 19:03:15
116054,0,2020-12-21 16:15:34
116064,0,2020-12-21 13:38:11
116071,0,2020-12-21 15:47:02
116073,0,2020-12-21 23:08:55
116075,0,2020-12-21 16:01:11
116076,0,2020-12-21 19:04:20
116081,0,2021-01-22 20:12:09
116082,0,2021-01-22 01:11:46
116092,0,2021-01-22 17:23:49
116093,0,2021-01-22 06:04:31
116096,0,2021-01-22 16:51:18
116097,0,2021-01-22 00:52:03
116099,0,2021-01-22 08:27:43
116103,0,2021-01-22 02:51:56
116107,0,2021-01-22 16:07:05
116110,0,2021-01-22 11:48:22
116115,0,2021-01-22 07:23:09
116121,0,2021-01-22 13:53:57
116124,0,2021-01-22 08:44:18
116126,0,2021-01-22 08:41:28
116128,0,2021-01-22 10:01:54
116129,0,2021-01-22 12:07:21
116134,0,2021-01-22 22:01:13
116135,0,2021-01-22 10:07:27
116136,0,2021-01-22 19:29:27
116139,0,2021-01-22 11:07:40
116140,0,2021-01-22 18:09:50
116143,0,2021-01-22 16:20:24
116144,0,2021-01-22 07:46:31
116146,0,2021-01-22 07:43:33
116150,0,2021-01-22 09:47:26
116151,0,2021-01-22 10:47:06
116153,0,2020-11-15 18:33:25
116154,0,2020-11-15 04:45:14
116161,0,2020-11-15 09:54:24
116163,0,2020-11-15 06:46:10
116172,0,2020-11-15 15:07:21
116173,0,2020-11-15 03:31:44
116174,0,2020-11-15 13:55:37
116176,0,2020-11-15 06:04:40
116178,0,2020-11-15 13:57:25
116181,0,2020-11-15 17:47:57
116182,0,2020-11-15 21:21:47
116183,0,2020-11-15 00:00:28
116184,0,2020-11-15 13:00:15
116187,0,2020-11-15 05:18:12
116188,0,2020-11-15 02:17:41
116190,0,2020-11-15 03:32:52
116196,0,2020-11-15 10:20:58
116203,0,2020-11-15 22:10:50
116205,0,2021-01-27 20:24:05
116206,0,2021-01-27 23:26:26
116211,0,2021-01-27 12:32:19
116217,0,2021-01-27 17:23:18
116219,0,2021-01-27 13:18:55
116220,0,2021-01-27 22:06:20
116223,0,2021-01-27 14:24:49
116226,0,2021-01-27 12:55:29
116228,0,2021-01-27 17:35:52
116231,0,2021-01-27 17:29:48
116240,0,2021-01-27 06:26:18
116243,0,2021-01-27 15:56:04
116244,0,2021-01-27 04:09:32
116247,0,2021-01-27 01:18:08
116250,0,2021-01-27 20:33:22
116252,0,2021-01-27 16:41:36
116254,0,2021-01-27 09:14:31
116257,0,2021-01-27 04:45:14
116259,0,2021-01-27 20:52:54
116260,0,2021-01-27 12:47:24
116265,0,2021-01-27 06:58:44
116270,0,2021-01-27 17:43:19
116272,0,2021-01-27 19:59:42
116275,0,2021-01-27 07:27:25
116278,0,2021-01-27 17:37:04
116283,0,2021-01-23 22:11:34
116286,0,2021-01-23 03:18:45
116287,0,2021-01-23 15:29:37
116291,0,2021-01-23 02:11:18
116295,0,2021-01-23 02:32:43
116296,0,2021-01-23 20:15:06
116299,0,2021-01-23 11:34:10
116301,0,2021-01-23 22:30:09
116303,0,2021-01-23 01:43:05
116304,0,2021-01-23 17:36:28
116306,0,2021-01-23 06:04:08
116309,0,2020-08-17 17:10:47
116311,0,2021-01-23 12:40:05
116312,0,2021-01-23 11:28:42
116319,0,2021-01-23 14:30:06
116328,0,2021-01-23 10:08:58
116329,0,2021-01-23 11:23:48
116332,0,2021-01-23 16:32:31
116334,0,2021-01-23 05:39:24
116337,0,2021-01-23 14:54:49
116339,0,2021-01-23 17:58:02
116344,0,2021-01-23 17:19:58
116345,0,2021-01-23 01:11:44
116346,0,2021-01-23 23:35:01
116347,0,2021-01-23 20:11:54
116350,0,2020-11-23 17:34:09
116355,0,2020-11-23 23:46:09
116359,0,2020-11-23 22:40:43
116361,0,2020-11-23 15:20:30
116362,0,2020-11-23 21:29:25
116363,0,2020-11-23 00:27:35
116366,0,2020-11-23 18:47:26
116367,0,2020-11-23 23:23:38
116371,0,2020-11-23 19:58:18
116373,0,2020-11-23 01:21:07
116374,0,2020-11-23 16:39:33
116376,0,2020-11-23 10:50:55
116377,0,2020-11-23 04:40:07
116378,0,2020-11-23 00:26:33
116383,0,2020-11-23 22:10:23
116385,0,2020-11-23 17:03:21
116386,0,2020-11-23 10:07:50
116391,0,2020-11-23 20:49:06
116394,0,2020-11-23 19:24:26
116398,0,2020-11-23 05:08:50
116400,0,2020-11-23 03:28:33
116401,0,2020-11-23 10:06:56
116403,0,2020-11-23 10:48:08
116408,0,2020-11-23 04:27:45
116409,0,2020-11-23 21:50:10
116411,0,2020-11-23 07:51:37
116412,0,2020-11-23 07:35:45
116417,0,2020-11-23 04:16:27
116418,0,2020-11-23 04:35:37
116419,0,2020-11-23 18:32:07
116420,0,2020-11-23 15:16:35
116427,0,2020-11-23 13:30:55
116433,0,2020-11-23 11:07:19
116439,0,2020-12-31 06:36:36
116440,0,2020-12-31 05:04:19
116443,0,2020-12-31 21:36:01
116444,0,2020-12-31 17:32:36
116445,0,2020-12-31 05:17:17
116450,0,2020-12-31 07:12:00
116453,0,2020-12-31 23:57:52
116454,0,2020-12-31 07:27:08
116455,0,2020-12-31 06:48:15
116460,0,2020-12-31 03:30:32
116461,0,2020-12-31 02:08:53
116463,0,2020-12-31 19:11:01
116466,0,2020-12-31 19:55:28
116472,0,2020-12-31 05:03:09
116476,0,2020-12-31 05:31:38
116479,0,2020-12-31 18:05:19
116480,0,2020-12-31 23:42:19
116483,0,2020-12-31 10:11:32
116484,0,2020-12-31 10:11:46
116487,0,2020-12-31 19:40:41
116492,0,2020-12-31 01:20:52
116495,0,2020-12-31 12:42:08
116499,0,2020-12-31 09:14:43
116502,0,2020-12-31 05:00:00
116506,0,2020-12-31 18:07:07
116510,0,2020-12-31 01:50:11
116512,0,2020-12-31 11:20:47
116515,0,2020-12-31 12:25:41
116519,0,2021-01-03 12:38:24
116520,0,2021-01-03 19:15:44
116522,0,2021-01-03 15:42:52
116523,0,2021-01-03 19:51:28
116527,0,2021-01-03 06:12:04
116531,0,2021-01-03 00:38:44
116532,0,2021-01-03 11:10:40
116533,0,2021-01-03 12:45:58
116535,0,2021-01-03 04:39:52
116537,0,2021-01-03 01:54:36
116538,0,2021-01-03 12:15:45
116539,0,2021-01-03 00:52:12
116540,0,2021-01-03 17:41:30
116542,0,2021-01-03 15:32:04
116543,0,2021-01-03 04:57:13
116548,0,2021-01-03 21:32:45
116550,0,2021-01-03 05:56:37
116554,0,2021-01-03 06:59:39
116556,0,2021-01-03 19:43:37
116558,0,2021-01-03 21:10:12
116560,0,2021-01-03 23:25:09
116573,0,2021-01-03 00:38:54
116579,0,2021-01-03 17:14:13
116583,0,2021-01-03 17:29:18
116586,0,2021-01-03 04:07:50
116589,0,2021-01-03 23:21:11
116601,0,2020-11-27 08:36:34
116604,0,2020-11-27 01:07:36
116605,0,2020-11-27 11:43:02
116609,0,2020-11-27 22:50:23
116612,0,2020-11-27 16:34:21
116619,0,2020-11-27 05:39:06
116629,0,2020-11-27 23:05:08
116631,0,2020-11-27 19:51:48
116632,0,2020-11-27 05:57:47
116633,0,2020-11-27 19:07:09
116635,0,2020-11-27 12:06:19
116636,0,2020-11-27 14:18:12
116640,0,2020-11-27 15:45:35
116644,0,2020-11-27 09:41:20
116645,0,2020-11-27 10:13:16
116647,0,2020-11-27 12:43:04
116651,0,2020-11-16 15:52:36
116652,0,2020-11-16 13:32:40
116653,0,2020-11-16 15:36:05
116662,0,2020-11-16 20:10:56
116667,0,2020-11-16 02:13:02
116670,0,2020-11-16 12:31:56
116680,0,2020-11-16 00:17:27
116684,0,2020-11-16 13:30:10
116687,0,2020-11-16 02:02:37
116688,0,2020-11-16 03:43:06
116694,0,2020-11-16 13:16:14
116697,0,2020-11-16 13:49:24
116702,0,2020-11-16 23:31:38
116709,0,2020-11-16 06:10:27
116719,0,2020-11-03 04:37:22
116720,0,2020-11-03 21:52:30
116723,0,2020-11-03 06:34:07
116725,0,2020-11-03 21:18:17
116728,0,2020-11-03 11:33:39
116729,0,2020-11-03 16:07:49
116733,0,2020-11-03 10:11:52
116734,0,2020-11-03 19:54:12
116740,0,2020-11-03 22:45:56
116745,0,2020-11-03 04:29:59
116755,0,2020-11-03 15:48:44
116762,0,2020-11-03 03:19:29
116764,0,2020-11-03 11:25:11
116766,0,2020-11-03 07:57:52
116767,0,2020-11-03 23:39:57
116778,0,2020-11-03 13:11:28
116779,0,2020-11-03 18:16:31
116782,0,2020-11-03 13:35:01
116784,0,2020-11-03 10:22:45
116785,0,2020-11-03 14:03:05
116787,0,2020-11-03 15:40:09
116790,0,2020-11-03 01:10:05
116791,0,2020-11-03 16:05:04
116795,0,2020-11-03 02:46:41
116798,0,2020-11-03 07:24:34
116804,0,2020-11-03 09:10:39
116805,0,2020-11-03 21:01:26
116809,0,2020-12-02 09:25:47
116811,0,2020-12-02 07:22:31
116812,0,2020-12-02 17:58:03
116813,0,2020-12-02 22:22:55
116815,0,2020-12-02 00:50:36
116817,0,2020-12-02 00:24:29
116819,0,2020-12-02 09:21:00
116823,0,2020-12-02 21:08:23
116824,0,2020-12-02 21:10:15
116827,0,2020-12-02 05:59:17
116828,0,2020-12-02 09:20:47
116833,0,2020-12-02 13:38:07
116834,0,2020-12-02 22:26:54
116835,0,2020-12-02 05:21:05
116845,0,2020-12-02 15:40:22
116848,0,2020-12-02 09:09:50
116851,0,2020-12-02 12:22:56
116856,0,2020-12-02 16:06:44
116857,0,2020-12-02 06:15:15
116859,0,2020-12-17 17:29:26
116867,0,2020-12-17 13:42:02
116869,0,2020-12-17 02:13:45
116872,0,2020-12-17 05:57:55
116876,0,2020-12-17 23:48:36
116883,0,2020-12-17 07:12:19
116884,0,2020-12-17 03:45:09
116888,0,2020-12-17 19:34:03
116903,0,2020-12-17 05:43:51
116905,0,2020-12-17 05:30:39
116906,0,2020-12-17 21:32:55
116908,0,2020-12-17 19:46:47
116911,0,2020-12-17 23:18:34
116914,0,2020-12-17 03:55:01
116916,0,2020-12-17 06:56:42
116919,0,2020-12-17 01:35:31
116926,0,2021-01-18 16:17:20
116935,0,2021-01-18 00:37:05
116943,0,2021-01-18 23:06:14
116944,0,2021-01-18 06:04:25
116945,0,2021-01-18 05:25:47
116948,0,2021-01-18 12:36:15
116955,0,2021-01-18 17:27:05
116957,0,2021-01-18 07:15:31
116958,0,2021-01-18 07:28:40
116959,0,2021-01-18 13:15:49
116966,0,2021-01-18 04:52:40
116970,0,2021-01-18 18:41:15
116972,0,2021-01-18 06:28:52
116974,0,2021-01-18 01:48:37
116976,0,2021-01-18 04:50:39
116978,0,2021-01-18 10:31:08
116984,0,2021-01-18 15:43:48
116986,0,2021-01-18 10:45:11
116989,0,2021-01-18 00:45:44
116990,0,2021-01-18 16:30:24
116994,0,2021-01-18 20:00:41
116998,0,2021-01-18 06:07:31
117004,0,2021-01-18 21:04:32
117005,0,2021-01-18 12:23:32
117006,0,2021-01-18 11:37:58
117012,0,2021-01-30 16:43:44
117016,0,2021-01-30 11:30:49
117017,0,2021-01-30 15:34:32
117018,0,2021-01-30 09:27:35
117023,0,2021-01-30 13:09:23
117027,0,2021-01-30 20:04:23
117028,0,2021-01-30 16:40:37
117031,0,2021-01-30 22:37:21
117038,0,2021-01-30 21:14:55
117040,0,2021-01-30 19:44:07
117048,0,2021-01-30 12:25:26
117052,0,2021-01-30 12:20:59
117053,0,2021-01-30 23:58:28
117056,0,2021-01-30 22:19:14
117059,0,2021-01-30 20:17:47
117060,0,2021-01-30 04:30:14
117061,0,2021-01-30 14:03:22
117064,0,2021-01-30 20:50:33
117067,0,2021-01-30 14:52:23
117069,0,2021-01-30 11:47:17
117070,0,2021-01-30 16:22:53
117074,0,2021-01-30 06:17:59
117077,0,2021-01-30 07:13:16
117080,0,2021-01-30 04:52:38
117084,0,2020-12-13 07:04:46
117087,0,2020-12-13 18:34:42
117090,0,2020-12-13 21:32:22
117094,0,2020-12-13 08:06:01
117096,0,2020-12-13 01:50:17
117100,0,2020-12-13 02:32:12
117102,0,2020-12-13 16:32:29
117105,0,2020-12-13 14:19:28
117107,0,2020-12-13 12:26:30
117108,0,2020-12-13 09:22:58
117122,0,2020-12-13 18:29:54
117127,0,2020-12-13 04:15:04
117129,0,2020-12-13 00:11:25
117135,0,2020-12-13 04:53:55
117138,0,2020-12-13 20:38:58
117140,0,2020-12-13 06:50:55
117153,0,2021-01-01 16:43:01
117161,0,2021-01-01 07:51:21
117162,0,2021-01-01 10:57:09
117165,0,2021-01-01 15:59:49
117169,0,2021-01-01 12:46:58
117174,0,2021-01-01 16:52:16
117175,0,2021-01-01 06:58:05
117177,0,2021-01-01 14:08:39
117183,0,2021-01-01 17:08:37
117188,0,2021-01-01 15:42:13
